LAT,LON,YEAR,MO,DY,T2M,T2MDEW,TS,PRECTOTCORR,PS
7.25,-76.75,2021,5,10,24.9,23.44,24.89,1,97.03
7.25,-76.25,2021,5,10,22.59,20.29,22.65,0.01,90.55
7.25,-75.75,2021,5,10,22.2,18.55,22.3,0,88
7.25,-75.25,2021,5,10,25.05,19.1,25.18,0,90.94
7.25,-74.75,2021,5,10,27.95,19.67,28.05,0,94.29
7.25,-74.25,2021,5,10,29.57,19.46,29.61,0,96.01
7.25,-73.75,2021,5,10,30.43,19.16,30.48,0,97.06
7.25,-73.25,2021,5,10,23.66,14.23,24.93,0,86.39
7.25,-72.75,2021,5,10,18.49,12.51,19.83,0,80.81
3.25,-76.75,2021,5,11,20.97,18.04,21.33,0.59,87.91
3.25,-76.25,2021,5,11,15.69,12.92,16.03,0,78.27
3.25,-75.75,2021,5,11,17.55,14.94,18.05,0,82.72
3.25,-75.25,2021,5,11,19.68,16.55,19.92,0.02,86.85
3.25,-74.75,2021,5,11,19.72,16.96,19.75,0.27,87.95
3.25,-74.25,2021,5,11,18.92,17.35,18.89,0.9,88.22
3.25,-73.75,2021,5,11,22.16,20.77,21.98,2,94.71
3.25,-73.25,2021,5,11,23.76,22.09,23.69,2.23,97.77
3.25,-72.75,2021,5,11,24.23,22.41,24.2,2.03,98.71
3.75,-76.75,2021,5,11,22.43,20.24,22.77,0.84,91.26
3.75,-76.25,2021,5,11,17.64,14.66,18.02,0,81.19
3.75,-75.75,2021,5,11,16.95,14.31,17.48,0,81.54
3.75,-75.25,2021,5,11,21.13,16.81,21.48,0,88.06
3.75,-74.75,2021,5,11,20.98,16.76,21.17,0.08,88.01
3.75,-74.25,2021,5,11,17.11,14.92,17.26,0.28,83.15
3.75,-73.75,2021,5,11,19.96,18.24,20.02,0.68,89.74
3.75,-73.25,2021,5,11,23.57,21.19,23.61,0.73,96.54
3.75,-72.75,2021,5,11,24.79,21.95,24.85,0.54,98.64
4.25,-76.75,2021,5,11,23.83,21.78,24.09,1.43,94.21
4.25,-76.25,2021,5,11,20.64,17.05,20.89,0,85.96
4.25,-75.75,2021,5,11,16.36,13.53,16.75,0,80.33
4.25,-75.25,2021,5,11,20.17,15.8,20.51,0,86.18
4.25,-74.75,2021,5,11,21.07,16.14,21.28,0.01,87.09
4.25,-74.25,2021,5,11,17.37,13.75,17.48,0.04,81.59
4.25,-73.75,2021,5,11,16.61,14.66,16.89,0.11,83.15
4.25,-73.25,2021,5,11,22.42,19.31,22.54,0.11,93.67
4.25,-72.75,2021,5,11,24.88,21.25,25.05,0.06,97.94
4.75,-76.75,2021,5,11,24.79,22.64,24.87,2.51,96.18
4.75,-76.25,2021,5,11,22.63,18.81,22.78,0,89.33
4.75,-75.75,2021,5,11,16.87,13.7,17.11,0,80.55
4.75,-75.25,2021,5,11,18.63,14.71,18.89,0,83.59
4.75,-74.75,2021,5,11,20.49,15.35,20.71,0,85.62
4.75,-74.25,2021,5,11,18.83,13.59,19.05,0,82.3
4.75,-73.75,2021,5,11,13.86,11.77,14.28,0,77.76
4.75,-73.25,2021,5,11,19.12,16.19,19.26,0,87.38
4.75,-72.75,2021,5,11,23.35,19.51,23.53,0,94.66
5.25,-76.75,2021,5,11,25.22,22.99,25.25,2.5,96.83
5.25,-76.25,2021,5,11,22.82,19.37,23.08,0,89.75
5.25,-75.75,2021,5,11,18.38,14.91,18.56,0,82.18
5.25,-75.25,2021,5,11,19.62,14.89,19.75,0,83.94
5.25,-74.75,2021,5,11,22.14,15.53,22.33,0,86.7
5.25,-74.25,2021,5,11,21.7,14.54,22.05,0,85.13
5.25,-73.75,2021,5,11,14.26,11.14,14.71,0,76.85
5.25,-73.25,2021,5,11,15.13,12.62,15.45,0,79.43
5.25,-72.75,2021,5,11,18.96,15.84,19.23,0,86.65
5.75,-76.75,2021,5,11,25.27,22.94,25.36,1.25,96.59
5.75,-76.25,2021,5,11,22.5,19.24,22.82,0,89.01
5.75,-75.75,2021,5,11,19.42,15.6,19.55,0,83.1
5.75,-75.25,2021,5,11,21.43,15.53,21.48,0,85.28
5.75,-74.75,2021,5,11,24.95,16.73,25.04,0,89.59
5.75,-74.25,2021,5,11,25.67,16.78,25.88,0,90.19
5.75,-73.75,2021,5,11,18.63,13.09,18.88,0,81.44
5.75,-73.25,2021,5,11,14.68,11.04,15.22,0,76.58
5.75,-72.75,2021,5,11,14.72,11.9,15.31,0,78.38
6.25,-76.75,2021,5,11,25.16,22.77,25.34,0.37,96.04
6.25,-76.25,2021,5,11,22.05,18.82,22.43,0,87.96
6.25,-75.75,2021,5,11,19.12,15.21,19.38,0,82.01
6.25,-75.25,2021,5,11,21.61,15.51,21.74,0,84.71
6.25,-74.75,2021,5,11,26.12,17.52,26.19,0,90.84
6.25,-74.25,2021,5,11,28.53,18.74,28.61,0,94.4
6.25,-73.75,2021,5,11,24.02,16.41,24.08,0,88.59
6.25,-73.25,2021,5,11,19.15,12.37,19.78,0,81.01
6.25,-72.75,2021,5,11,14.66,10.18,15.67,0,75.92
6.75,-76.75,2021,5,11,25.23,22.97,25.44,0.15,96.06
6.75,-76.25,2021,5,11,22.16,19.17,22.58,0,88.06
6.75,-75.75,2021,5,11,19.64,15.74,20.1,0,82.35
6.75,-75.25,2021,5,11,22.51,16.23,22.77,0,85.58
6.75,-74.75,2021,5,11,27.02,18.09,27.11,0,91.84
6.75,-74.25,2021,5,11,29.82,19.4,29.89,0,96.1
6.75,-73.75,2021,5,11,28.04,18.8,28.12,0,94.26
6.75,-73.25,2021,5,11,23.31,13.57,24.3,0,85.57
6.75,-72.75,2021,5,11,16.57,10.31,17.9,0,77.56
7.25,-76.75,2021,5,11,25.75,23.49,25.91,0.08,97.03
7.25,-76.25,2021,5,11,23.56,20.46,23.96,0.01,90.55
7.25,-75.75,2021,5,11,23.17,18.49,23.52,0,88.02
7.25,-75.25,2021,5,11,25.97,18.73,26.21,0,90.97
7.25,-74.75,2021,5,11,28.73,19.14,28.86,0,94.32
7.25,-74.25,2021,5,11,30.16,18.97,30.23,0,96.04
7.25,-73.75,2021,5,11,30.98,18.77,31.07,0,97.07
7.25,-73.25,2021,5,11,23.75,13.48,25,0,86.4
7.25,-72.75,2021,5,11,18.33,11.78,19.78,0,80.85
3.25,-76.75,2021,5,12,21.64,17.85,22.29,1.23,87.93
3.25,-76.25,2021,5,12,15.89,12.48,16.43,0,78.3
3.25,-75.75,2021,5,12,17.97,14.42,18.77,0,82.74
3.25,-75.25,2021,5,12,20.16,16.17,20.72,0.02,86.88
3.25,-74.75,2021,5,12,20.32,16.73,20.63,0.13,87.98
3.25,-74.25,2021,5,12,19.71,17.05,19.87,0.38,88.22
3.25,-73.75,2021,5,12,23.02,20.06,22.79,0.75,94.7
3.25,-73.25,2021,5,12,24.95,21.6,24.89,0.77,97.74
3.25,-72.75,2021,5,12,25.6,22.04,25.85,0.68,98.68
3.75,-76.75,2021,5,12,23.13,19.83,23.93,1.62,91.28
3.75,-76.25,2021,5,12,17.94,14.08,18.58,0,81.21
3.75,-75.75,2021,5,12,17.37,13.74,18.34,0,81.56
3.75,-75.25,2021,5,12,21.67,16.39,22.34,0,88.08
3.75,-74.75,2021,5,12,21.55,16.43,22.06,0.05,88.03
3.75,-74.25,2021,5,12,17.68,14.45,18.2,0.14,83.17
3.75,-73.75,2021,5,12,20.58,17.23,20.71,0.3,89.73
3.75,-73.25,2021,5,12,24.73,20.45,24.8,0.3,96.51
3.75,-72.75,2021,5,12,26.12,21.55,26.58,0.22,98.6
4.25,-76.75,2021,5,12,24.51,21.5,25.2,1.12,94.24
4.25,-76.25,2021,5,12,21.02,16.68,21.46,0,85.99
4.25,-75.75,2021,5,12,16.91,13.29,17.59,0,80.36
4.25,-75.25,2021,5,12,20.88,15.63,21.5,0,86.19
4.25,-74.75,2021,5,12,21.76,15.99,22.27,0.01,87.1
4.25,-74.25,2021,5,12,17.91,13.46,18.39,0.03,81.61
4.25,-73.75,2021,5,12,17.27,14.02,17.67,0.06,83.16
4.25,-73.25,2021,5,12,23.75,18.66,23.9,0.06,93.64
4.25,-72.75,2021,5,12,26.29,20.85,26.85,0.03,97.89
4.75,-76.75,2021,5,12,25.26,22.69,25.55,0.72,96.21
4.75,-76.25,2021,5,12,22.96,18.91,23.26,0,89.36
4.75,-75.75,2021,5,12,17.53,13.87,17.91,0,80.58
4.75,-75.25,2021,5,12,19.53,14.92,19.94,0,83.61
4.75,-74.75,2021,5,12,21.38,15.44,21.81,0,85.63
4.75,-74.25,2021,5,12,19.54,13.47,20.01,0,82.31
4.75,-73.75,2021,5,12,14.52,11.67,15.1,0,77.79
4.75,-73.25,2021,5,12,20.38,15.88,20.67,0,87.37
4.75,-72.75,2021,5,12,24.8,19.24,25.43,0,94.63
5.25,-76.75,2021,5,12,25.32,23.22,25.4,1.25,96.86
5.25,-76.25,2021,5,12,23.06,19.74,23.51,0,89.78
5.25,-75.75,2021,5,12,19.06,15.27,19.35,0,82.21
5.25,-75.25,2021,5,12,20.63,15.22,20.83,0,83.95
5.25,-74.75,2021,5,12,23.2,15.62,23.53,0,86.7
5.25,-74.25,2021,5,12,22.55,14.36,23.13,0,85.13
5.25,-73.75,2021,5,12,14.8,11.17,15.45,0,76.89
5.25,-73.25,2021,5,12,15.9,12.56,16.5,0,79.46
5.25,-72.75,2021,5,12,20.04,15.61,20.73,0,86.66
5.75,-76.75,2021,5,12,25.05,23.27,25.14,2.42,96.62
5.75,-76.25,2021,5,12,22.62,19.63,23.07,0,89.05
5.75,-75.75,2021,5,12,20.09,15.9,20.26,0,83.12
5.75,-75.25,2021,5,12,22.39,15.61,22.47,0,85.29
5.75,-74.75,2021,5,12,25.94,16.53,26.13,0,89.58
5.75,-74.25,2021,5,12,26.51,16.43,26.88,0,90.19
5.75,-73.75,2021,5,12,19.24,13.12,19.58,0,81.46
5.75,-73.25,2021,5,12,15.24,11.08,15.93,0,76.62
5.75,-72.75,2021,5,12,15.21,11.62,16.05,0,78.42
6.25,-76.75,2021,5,12,24.75,23.07,24.83,2.51,96.06
6.25,-76.25,2021,5,12,22,19.06,22.33,0,88
6.25,-75.75,2021,5,12,19.56,15.39,19.76,0,82.04
6.25,-75.25,2021,5,12,22.29,15.35,22.42,0,84.72
6.25,-74.75,2021,5,12,26.8,17.15,26.92,0,90.84
6.25,-74.25,2021,5,12,29.13,18.48,29.23,0,94.39
6.25,-73.75,2021,5,12,24.74,16.48,24.67,0,88.6
6.25,-73.25,2021,5,12,19.62,12.36,20.15,0,81.04
6.25,-72.75,2021,5,12,14.86,10.04,15.93,0,75.96
6.75,-76.75,2021,5,12,24.82,23.06,24.89,1.15,96.08
6.75,-76.25,2021,5,12,21.94,19.14,22.23,0,88.1
6.75,-75.75,2021,5,12,19.69,15.78,20.04,0,82.39
6.75,-75.25,2021,5,12,22.78,16.02,23.01,0,85.6
6.75,-74.75,2021,5,12,27.32,17.92,27.43,0,91.84
6.75,-74.25,2021,5,12,30.09,19.53,30.15,0,96.11
6.75,-73.75,2021,5,12,28.61,18.89,28.56,0,94.27
6.75,-73.25,2021,5,12,23.43,13.43,24.15,0,85.6
6.75,-72.75,2021,5,12,16.71,10.21,17.87,0,77.59
7.25,-76.75,2021,5,12,25.44,23.36,25.51,0.18,97.06
7.25,-76.25,2021,5,12,23.24,20.39,23.55,0,90.58
7.25,-75.75,2021,5,12,22.96,18.56,23.23,0,88.06
7.25,-75.25,2021,5,12,25.79,18.79,26.01,0,90.99
7.25,-74.75,2021,5,12,28.62,19.43,28.76,0,94.34
7.25,-74.25,2021,5,12,30.2,19.54,30.26,0,96.06
7.25,-73.75,2021,5,12,31.19,18.89,31.19,0,97.09
7.25,-73.25,2021,5,12,23.63,13.17,24.57,0,86.42
7.25,-72.75,2021,5,12,18.25,11.51,19.42,0,80.87
3.25,-76.75,2021,5,13,22.01,18.5,22.75,0.12,87.9
3.25,-76.25,2021,5,13,16.63,13.34,17.25,0,78.29
3.25,-75.75,2021,5,13,18.57,15.38,19.32,0,82.71
3.25,-75.25,2021,5,13,20.81,17.1,21.27,0.04,86.84
3.25,-74.75,2021,5,13,20.94,17.81,21.15,0.54,87.94
3.25,-74.25,2021,5,13,20.15,18.43,20.27,1.83,88.19
3.25,-73.75,2021,5,13,23.17,21.58,23.08,4.12,94.67
3.25,-73.25,2021,5,13,24.81,22.79,24.84,4.89,97.72
3.25,-72.75,2021,5,13,25.58,23.12,25.7,4.91,98.65
3.75,-76.75,2021,5,13,23.53,20.24,24.38,0.25,91.24
3.75,-76.25,2021,5,13,18.56,14.82,19.23,0,81.19
3.75,-75.75,2021,5,13,18,14.79,18.9,0,81.53
3.75,-75.25,2021,5,13,22.32,17.35,22.97,0.01,88.04
3.75,-74.75,2021,5,13,22.21,17.46,22.62,0.2,87.99
3.75,-74.25,2021,5,13,18.19,15.82,18.52,0.7,83.15
3.75,-73.75,2021,5,13,20.69,18.85,20.81,1.6,89.72
3.75,-73.25,2021,5,13,24.4,21.75,24.46,1.62,96.49
3.75,-72.75,2021,5,13,25.86,22.63,26.07,1.31,98.59
4.25,-76.75,2021,5,13,24.96,21.9,25.72,0.38,94.18
4.25,-76.25,2021,5,13,21.53,17.36,22.01,0,85.96
4.25,-75.75,2021,5,13,17.56,14.3,18.18,0,80.33
4.25,-75.25,2021,5,13,21.54,16.56,22.15,0,86.15
4.25,-74.75,2021,5,13,22.34,16.89,22.77,0.03,87.07
4.25,-74.25,2021,5,13,18.31,14.57,18.53,0.12,81.6
4.25,-73.75,2021,5,13,17.34,15.42,17.59,0.28,83.15
4.25,-73.25,2021,5,13,23.24,20.02,23.24,0.26,93.64
4.25,-72.75,2021,5,13,25.71,21.99,25.91,0.16,97.89
4.75,-76.75,2021,5,13,25.83,23.04,26.11,0.42,96.14
4.75,-76.25,2021,5,13,23.4,19.43,23.73,0,89.31
4.75,-75.75,2021,5,13,18.11,14.69,18.48,0,80.55
4.75,-75.25,2021,5,13,20.06,15.73,20.48,0,83.58
4.75,-74.75,2021,5,13,21.75,16.24,22.11,0,85.61
4.75,-74.25,2021,5,13,19.75,14.36,20.02,0,82.3
4.75,-73.75,2021,5,13,14.74,12.72,15.14,0,77.78
4.75,-73.25,2021,5,13,20.11,17.13,20.19,0,87.37
4.75,-72.75,2021,5,13,24.3,20.38,24.55,0,94.62
5.25,-76.75,2021,5,13,26.11,23.38,26.13,0.36,96.78
5.25,-76.25,2021,5,13,23.59,20,24.04,0,89.73
5.25,-75.75,2021,5,13,19.58,15.81,19.89,0,82.18
5.25,-75.25,2021,5,13,21.04,15.88,21.23,0,83.93
5.25,-74.75,2021,5,13,23.36,16.45,23.63,0,86.68
5.25,-74.25,2021,5,13,22.56,15.35,23.02,0,85.13
5.25,-73.75,2021,5,13,15.19,12.08,15.71,0,76.88
5.25,-73.25,2021,5,13,16.19,13.58,16.63,0,79.45
5.25,-72.75,2021,5,13,20.2,16.67,20.67,0,86.64
5.75,-76.75,2021,5,13,25.95,23.31,26.03,0.54,96.55
5.75,-76.25,2021,5,13,23.28,19.78,23.77,0,88.99
5.75,-75.75,2021,5,13,20.68,16.33,20.92,0,83.09
5.75,-75.25,2021,5,13,22.94,16.31,23.04,0,85.26
5.75,-74.75,2021,5,13,26.21,17.51,26.37,0,89.56
5.75,-74.25,2021,5,13,26.47,17.55,26.81,0,90.17
5.75,-73.75,2021,5,13,19.54,13.87,19.87,0,81.45
5.75,-73.25,2021,5,13,15.83,11.69,16.46,0,76.61
5.75,-72.75,2021,5,13,15.98,12.55,16.85,0,78.41
6.25,-76.75,2021,5,13,25.62,23.18,25.79,0.95,96.01
6.25,-76.25,2021,5,13,22.82,19.37,23.26,0,87.95
6.25,-75.75,2021,5,13,20.35,15.93,20.67,0,82.01
6.25,-75.25,2021,5,13,23.11,16.23,23.28,0,84.7
6.25,-74.75,2021,5,13,27.54,18.16,27.65,0,90.8
6.25,-74.25,2021,5,13,29.72,19.33,29.83,0,94.35
6.25,-73.75,2021,5,13,25.32,16.99,25.36,0,88.56
6.25,-73.25,2021,5,13,20.66,12.64,21.47,0,81.01
6.25,-72.75,2021,5,13,16.12,10.56,17.58,0,75.95
6.75,-76.75,2021,5,13,25.82,23.36,26.08,0.66,96.03
6.75,-76.25,2021,5,13,23.02,19.58,23.48,0,88.06
6.75,-75.75,2021,5,13,20.64,16.32,21.12,0,82.37
6.75,-75.25,2021,5,13,23.79,16.82,24.06,0,85.57
6.75,-74.75,2021,5,13,28.53,18.63,28.62,0,91.79
6.75,-74.25,2021,5,13,31.5,19.84,31.55,0,96.02
6.75,-73.75,2021,5,13,29.96,19.09,29.97,0,94.18
6.75,-73.25,2021,5,13,25.26,13.67,26.62,0,85.55
6.75,-72.75,2021,5,13,18.41,10.6,20.29,0,77.58
7.25,-76.75,2021,5,13,26.77,23.78,27.01,0.12,97.01
7.25,-76.25,2021,5,13,24.49,20.72,25.03,0,90.55
7.25,-75.75,2021,5,13,24.08,18.81,24.45,0,88.03
7.25,-75.25,2021,5,13,27.1,19,27.35,0,90.94
7.25,-74.75,2021,5,13,30.2,19.37,30.33,0,94.26
7.25,-74.25,2021,5,13,31.96,19.11,32,0,95.96
7.25,-73.75,2021,5,13,32.91,18.56,32.95,0,96.98
7.25,-73.25,2021,5,13,25.79,13.4,27.39,0,86.37
7.25,-72.75,2021,5,13,20.18,12.07,22.07,0,80.85
3.25,-76.75,2021,5,14,21.55,18.93,21.77,1.08,87.88
3.25,-76.25,2021,5,14,16.33,13.52,16.59,1.87,78.26
3.25,-75.75,2021,5,14,18.4,15.31,18.92,3.87,82.69
3.25,-75.25,2021,5,14,20.62,17,20.97,4.9,86.81
3.25,-74.75,2021,5,14,20.84,17.73,21.03,7.06,87.9
3.25,-74.25,2021,5,14,20.26,18.39,20.37,10.41,88.16
3.25,-73.75,2021,5,14,23.45,21.53,23.31,13,94.62
3.25,-73.25,2021,5,14,25.33,22.76,25.19,10.15,97.65
3.25,-72.75,2021,5,14,26.29,22.99,26.27,7.18,98.58
3.75,-76.75,2021,5,14,22.96,20.73,23.23,1.19,91.23
3.75,-76.25,2021,5,14,18.03,15.12,18.32,1.2,81.18
3.75,-75.75,2021,5,14,17.75,14.77,18.49,2.29,81.51
3.75,-75.25,2021,5,14,22.24,17.42,22.83,2.94,88
3.75,-74.75,2021,5,14,22.25,17.63,22.67,3.96,87.96
3.75,-74.25,2021,5,14,18.38,15.93,18.75,5.15,83.12
3.75,-73.75,2021,5,14,21.1,18.88,21.25,5.4,89.67
3.75,-73.25,2021,5,14,25.18,21.69,25.2,3.74,96.42
3.75,-72.75,2021,5,14,26.8,22.39,27.1,1.97,98.51
4.25,-76.75,2021,5,14,24.16,22.42,24.33,1.84,94.18
4.25,-76.25,2021,5,14,20.79,17.74,20.86,0.75,85.95
4.25,-75.75,2021,5,14,17.29,14.38,17.8,1.21,80.31
4.25,-75.25,2021,5,14,21.53,16.75,22.1,1.54,86.12
4.25,-74.75,2021,5,14,22.4,17.18,22.83,1.89,87.03
4.25,-74.25,2021,5,14,18.48,14.81,18.74,2.05,81.57
4.25,-73.75,2021,5,14,17.98,15.62,18.33,1.46,83.1
4.25,-73.25,2021,5,14,24.25,19.99,24.32,0.75,93.56
4.25,-72.75,2021,5,14,26.95,21.75,27.44,0.27,97.8
4.75,-76.75,2021,5,14,24.93,23.51,24.95,3.01,96.13
4.75,-76.25,2021,5,14,22.8,19.8,22.72,0.46,89.31
4.75,-75.75,2021,5,14,17.99,14.9,18.21,0.61,80.54
4.75,-75.25,2021,5,14,20.15,15.95,20.52,0.76,83.55
4.75,-74.75,2021,5,14,21.84,16.46,22.25,0.79,85.58
4.75,-74.25,2021,5,14,19.9,14.55,20.34,0.63,82.27
4.75,-73.75,2021,5,14,15.42,13.01,15.98,0.25,77.75
4.75,-73.25,2021,5,14,21.02,17.23,21.31,0.07,87.31
4.75,-72.75,2021,5,14,25.49,20.35,26.14,0.01,94.54
5.25,-76.75,2021,5,14,25.23,23.86,25.23,3.32,96.77
5.25,-76.25,2021,5,14,23.06,20.39,23.06,0.22,89.73
5.25,-75.75,2021,5,14,19.5,16.1,19.59,0.27,82.17
5.25,-75.25,2021,5,14,21.18,16.11,21.32,0.32,83.9
5.25,-74.75,2021,5,14,23.57,16.63,23.9,0.27,86.65
5.25,-74.25,2021,5,14,22.82,15.52,23.41,0.13,85.09
5.25,-73.75,2021,5,14,15.78,12.27,16.4,0.03,76.86
5.25,-73.25,2021,5,14,16.81,13.68,17.54,0.01,79.42
5.25,-72.75,2021,5,14,21.01,16.84,21.89,0,86.59
5.75,-76.75,2021,5,14,25.26,23.8,25.28,2.09,96.5
5.75,-76.25,2021,5,14,22.73,20.11,22.74,0.06,88.98
5.75,-75.75,2021,5,14,20.55,16.48,20.56,0.09,83.08
5.75,-75.25,2021,5,14,23.07,16.44,23.06,0.09,85.23
5.75,-74.75,2021,5,14,26.42,17.76,26.5,0.06,89.51
5.75,-74.25,2021,5,14,26.73,17.92,26.98,0.02,90.13
5.75,-73.75,2021,5,14,20.05,14.12,20.4,0,81.43
5.75,-73.25,2021,5,14,16.39,11.79,17.27,0,76.6
5.75,-72.75,2021,5,14,16.64,12.68,17.8,0,78.38
6.25,-76.75,2021,5,14,25.11,23.58,25.14,0.92,95.94
6.25,-76.25,2021,5,14,22.39,19.52,22.4,0.01,87.92
6.25,-75.75,2021,5,14,20.23,15.93,20.36,0.01,82
6.25,-75.25,2021,5,14,23.17,16.2,23.19,0.01,84.66
6.25,-74.75,2021,5,14,27.6,18.3,27.51,0.01,90.76
6.25,-74.25,2021,5,14,29.72,19.69,29.64,0,94.31
6.25,-73.75,2021,5,14,25.56,17.29,25.62,0,88.53
6.25,-73.25,2021,5,14,21.08,12.87,22.04,0,81
6.25,-72.75,2021,5,14,16.66,10.67,18.35,0,75.94
6.75,-76.75,2021,5,14,25.34,23.52,25.38,0.37,95.97
6.75,-76.25,2021,5,14,22.67,19.55,22.79,0,88.03
6.75,-75.75,2021,5,14,20.46,16.35,20.8,0,82.35
6.75,-75.25,2021,5,14,23.7,16.83,23.83,0,85.54
6.75,-74.75,2021,5,14,28.45,18.67,28.36,0,91.75
6.75,-74.25,2021,5,14,31.43,19.98,31.3,0,95.99
6.75,-73.75,2021,5,14,30.05,19.28,30.06,0,94.16
6.75,-73.25,2021,5,14,25.34,14.12,26.71,0,85.54
6.75,-72.75,2021,5,14,18.69,10.84,20.72,0,77.57
7.25,-76.75,2021,5,14,26.3,23.7,26.38,0.05,96.97
7.25,-76.25,2021,5,14,24.18,20.49,24.47,0,90.52
7.25,-75.75,2021,5,14,23.92,18.8,24.2,0,88
7.25,-75.25,2021,5,14,26.94,19.17,27.12,0,90.91
7.25,-74.75,2021,5,14,30.13,19.56,30.17,0,94.23
7.25,-74.25,2021,5,14,32.14,19.2,32.06,0,95.93
7.25,-73.75,2021,5,14,33.34,18.61,33.32,0,96.96
7.25,-73.25,2021,5,14,26.02,13.69,27.66,0,86.36
7.25,-72.75,2021,5,14,20.43,12.16,22.4,0,80.83
3.25,-76.75,2021,5,15,21.49,18.35,21.97,7.34,87.91
3.25,-76.25,2021,5,15,16.19,13.1,16.64,4.82,78.28
3.25,-75.75,2021,5,15,18.41,15.39,19.06,6.38,82.69
3.25,-75.25,2021,5,15,20.74,17.42,21.18,7.61,86.79
3.25,-74.75,2021,5,15,20.98,18.24,21.21,11.71,87.89
3.25,-74.25,2021,5,15,20.31,18.77,20.47,18.73,88.14
3.25,-73.75,2021,5,15,23.38,21.83,23.36,25.55,94.6
3.25,-73.25,2021,5,15,25.12,23.16,25.17,24.79,97.64
3.25,-72.75,2021,5,15,25.71,23.47,25.9,21.73,98.58
3.75,-76.75,2021,5,15,22.96,20.33,23.53,7.92,91.25
3.75,-76.25,2021,5,15,18.24,14.92,18.78,4.77,81.19
3.75,-75.75,2021,5,15,17.99,15.09,18.75,5.65,81.5
3.75,-75.25,2021,5,15,22.37,18.12,22.98,6.54,87.98
3.75,-74.75,2021,5,15,22.39,18.4,22.85,8.38,87.94
3.75,-74.25,2021,5,15,18.6,16.54,19,10.79,83.11
3.75,-73.75,2021,5,15,21.15,19.39,21.31,12.08,89.65
3.75,-73.25,2021,5,15,24.95,22.18,25.09,10.03,96.41
3.75,-72.75,2021,5,15,26.26,22.98,26.63,7.08,98.5
4.25,-76.75,2021,5,15,24.38,22.2,24.79,5.85,94.19
4.25,-76.25,2021,5,15,21.25,17.84,21.59,4.32,85.96
4.25,-75.75,2021,5,15,17.59,14.92,18.1,4.56,80.3
4.25,-75.25,2021,5,15,21.65,17.59,22.29,5.1,86.1
4.25,-74.75,2021,5,15,22.6,18.15,23.23,5.05,87.02
4.25,-74.25,2021,5,15,18.88,15.7,19.34,4.27,81.56
4.25,-73.75,2021,5,15,18.12,16.12,18.49,3.31,83.08
4.25,-73.25,2021,5,15,24.13,20.35,24.23,2.16,93.55
4.25,-72.75,2021,5,15,26.51,22.17,26.97,1.11,97.79
4.75,-76.75,2021,5,15,25.15,23.5,25.25,4.44,96.15
4.75,-76.25,2021,5,15,23.01,20.07,23.14,3.25,89.32
4.75,-75.75,2021,5,15,18,15.52,18.19,3.08,80.53
4.75,-75.25,2021,5,15,20.07,16.72,20.51,3.11,83.54
4.75,-74.75,2021,5,15,21.92,17.4,22.56,2.42,85.57
4.75,-74.25,2021,5,15,20.26,15.57,20.92,1.14,82.26
4.75,-73.75,2021,5,15,15.76,13.52,16.35,0.45,77.72
4.75,-73.25,2021,5,15,21.05,17.57,21.36,0.18,87.29
4.75,-72.75,2021,5,15,25.15,20.62,25.75,0.06,94.53
5.25,-76.75,2021,5,15,25.34,23.92,25.34,4.26,96.8
5.25,-76.25,2021,5,15,22.98,20.6,23.11,1.84,89.74
5.25,-75.75,2021,5,15,19.09,16.57,19,1.62,82.17
5.25,-75.25,2021,5,15,20.42,16.75,20.51,1.33,83.9
5.25,-74.75,2021,5,15,22.92,17.42,23.37,0.81,86.66
5.25,-74.25,2021,5,15,22.74,16.38,23.49,0.22,85.09
5.25,-73.75,2021,5,15,16.25,12.96,16.94,0.04,76.84
5.25,-73.25,2021,5,15,17.06,14.22,17.81,0.01,79.4
5.25,-72.75,2021,5,15,20.92,17.2,21.75,0,86.57
5.75,-76.75,2021,5,15,25.3,23.79,25.33,2.89,96.56
5.75,-76.25,2021,5,15,22.6,20.26,22.7,0.67,89
5.75,-75.75,2021,5,15,19.97,16.9,19.75,0.57,83.09
5.75,-75.25,2021,5,15,21.96,17.07,21.76,0.36,85.24
5.75,-74.75,2021,5,15,25.34,18.42,25.42,0.16,89.53
5.75,-74.25,2021,5,15,26.27,18.48,26.7,0.03,90.14
5.75,-73.75,2021,5,15,20.29,14.7,20.85,0,81.42
5.75,-73.25,2021,5,15,16.61,12.54,17.51,0,76.58
5.75,-72.75,2021,5,15,16.78,13.32,17.89,0,78.35
6.25,-76.75,2021,5,15,25.23,23.49,25.29,0.99,96.01
6.25,-76.25,2021,5,15,22.23,19.63,22.28,0.12,87.95
6.25,-75.75,2021,5,15,19.74,16.27,19.74,0.11,82
6.25,-75.25,2021,5,15,22.43,16.81,22.22,0.05,84.67
6.25,-74.75,2021,5,15,26.97,18.87,26.78,0.01,90.76
6.25,-74.25,2021,5,15,29.53,19.95,29.6,0,94.29
6.25,-73.75,2021,5,15,25.73,17.41,26.02,0,88.52
6.25,-73.25,2021,5,15,21.25,13.44,22.23,0,80.98
6.25,-72.75,2021,5,15,16.82,11.48,18.37,0,75.92
6.75,-76.75,2021,5,15,25.55,23.39,25.66,0.22,96.04
6.75,-76.25,2021,5,15,22.53,19.57,22.72,0,88.06
6.75,-75.75,2021,5,15,20.19,16.43,20.49,0,82.35
6.75,-75.25,2021,5,15,23.3,17.18,23.33,0,85.55
